Datum	Energie DG Leistung	Energie EG Leistung 
1374439503	 360.0 	 267.4
1374440102	 360.0 	 208.5
1374440702	 120.0 	 255.8
1374441303	 360.0 	 314.2
1374441902	 360.0 	 118.6
1374442502	 360.0 	 141.2
1374443103	 360.0 	 162.4
1374443702	 240.0 	 181.2
1374444302	 240.0 	 75.0
1374444903	 360.0 	 118.8
1374445502	 240.0 	 150.4
1374446102	 360.0 	 134.2
1374446703	 120.0 	 75.2
1374447302	 480.0 	 75.0
1374447902	 360.0 	 145.2
1374448503	 240.0 	 226.7
1374449102	 240.0 	 121.9
1374449702	 240.0 	 83.4
1374450303	 360.0 	 75.4
1374450902	 240.0 	 135.2
1374451502	 240.0 	 75.3
1374452103	 360.0 	 120.1
1374452702	 240.0 	 84.9
1374453302	 360.0 	 200.9
1374453903	 360.0 	 180.1
1374454502	 360.0 	 122.9
1374455102	 240.0 	 85.2
1374455703	 240.0 	 122.2
1374456302	 240.0 	 177.6
1374456902	 360.0 	 131.8
1374457503	 360.0 	 75.2
1374458102	 240.0 	 75.1
1374458702	 240.0 	 75.3
1374459303	 360.0 	 232.2
1374459902	 240.0 	 219.6
1374460502	 360.0 	 113.8
1374461103	 360.0 	 74.9
1374461702	 240.0 	 74.8
1374462302	 360.0 	 136.1
1374462903	 360.0 	 131.7
1374463502	 480.0 	 111.1
1374464102	 600.0 	 67.5
1374464703	 360.0 	 115.5
1374465302	 360.0 	 112.5
1374465902	 240.0 	 125.7
1374466503	 240.0 	 67.3
1374467102	 240.0 	 113.5
1374467702	 1680.0 	 110.0
1374468303	 1200.0 	 67.3
1374468902	 120.0 	 135.2
1374469502	 240.0 	 124.7
1374470103	 360.0 	 114.7
1374470702	 360.0 	 163.3
1374471302	 360.0 	 139.3
1374471903	 120.0 	 67.8
1374472502	 120.0 	 128.1
1374473102	 240.0 	 1693.3
1374473703	 120.0 	 361.0
1374474302	 120.0 	 182.9
1374474902	 240.0 	 235.3
1374475503	 240.0 	 322.8
1374476102	 240.0 	 200.5
1374476702	 120.0 	 205.3
1374477303	 120.0 	 143.9
1374477902	 240.0 	 217.4
1374478502	 240.0 	 248.1
1374479103	 240.0 	 259.5
1374479702	 240.0 	 141.4
1374480302	 120.0 	 265.3
1374480903	 120.0 	 124.3
1374481502	 120.0 	 192.5
1374482102	 120.0 	 232.2
1374482703	 120.0 	 64.5
1374483302	 240.0 	 260.1
1374483902	 120.0 	 195.0
1374484503	 120.0 	 268.7
1374485102	 120.0 	 208.4
1374485702	 360.0 	 310.7
1374486303	 360.0 	 270.8
1374486902	 240.0 	 198.0
1374487502	 120.0 	 266.7
1374488103	 120.0 	 206.0
1374488702	 240.0 	 202.9
1374489302	 240.0 	 202.4
1374489903	 240.0 	 310.5
1374490502	 360.0 	 428.7
1374491102	 120.0 	 289.2
1374491703	 120.0 	 344.4
1374492302	 120.0 	 232.2
1374492902	 240.0 	 331.6
1374493503	 360.0 	 444.8
1374494102	 240.0 	 203.2
1374494702	 120.0 	 0.0
1374495303	 240.0 	 224.5
1374495903	 120.0 	 204.8
1374496502	 240.0 	 200.5
1374497103	 240.0 	 268.0
1374497702	 240.0 	 202.8
1374498302	 240.0 	 191.4
1374498903	 240.0 	 212.6
1374499502	 240.0 	 163.6
1374500102	 240.0 	 103.2
1374500703	 240.0 	 246.8
1374501302	 240.0 	 150.6
1374501902	 240.0 	 317.5
1374502503	 120.0 	 256.4
1374503102	 120.0 	 222.4
1374503702	 240.0 	 145.0
1374504303	 240.0 	 211.3
1374504902	 120.0 	 186.1
1374505502	 1080.0 	 144.1
1374506103	 1200.0 	 256.3
1374506702	 1200.0 	 235.3
1374507302	 1200.0 	 261.4
1374507903	 1320.0 	 187.8
1374508502	 1320.0 	 131.5
1374509102	 1080.0 	 199.9
1374509703	 1080.0 	 130.2
1374510302	 1200.0 	 176.2
1374510902	 1080.0 	 196.8
1374511503	 1200.0 	 129.4
1374512102	 1080.0 	 179.2
1374512702	 1200.0 	 240.1
1374513303	 1320.0 	 129.5
1374513902	 1320.0 	 270.5
1374514502	 1320.0 	 234.2
1374515103	 1200.0 	 130.2
1374515702	 1200.0 	 202.8
1374516302	 1080.0 	 134.5
1374516903	 1080.0 	 135.1
1374517502	 1080.0 	 249.7
1374518102	 1200.0 	 224.3
1374518703	 1200.0 	 136.5
1374519302	 1200.0 	 194.3
1374519902	 1080.0 	 129.2
1374520503	 1080.0 	 129.4
1374521102	 1200.0 	 199.0
1374521702	 1200.0 	 136.1
1374522303	 600.0 	 179.7
1374522902	 600.0 	 244.5
1374523502	 480.0 	 177.5
1374524103	 600.0 	 132.1
1374524702	 360.0 	 204.4
1374525302	 360.0 	 192.4
1374525903	 360.0 	 184.8
1374526502	 360.0 	 175.3
1374527102	 360.0 	 194.3
1374527703	 360.0 	 132.3
1374528302	 240.0 	 181.0
1374528902	 240.0 	 234.7
1374529503	 240.0 	 167.5
1374530102	 240.0 	 116.0
1374530702	 240.0 	 111.6
1374531303	 360.0 	 130.7
1374531902	 360.0 	 68.9
1374532502	 360.0 	 69.4
1374533103	 240.0 	 69.4
1374533702	 360.0 	 177.9
1374534302	 360.0 	 160.4
1374534903	 240.0 	 69.2
1374535502	 360.0 	 69.2
1374536102	 360.0 	 128.8
1374536703	 240.0 	 69.1
1374537302	 360.0 	 117.4
1374537902	 240.0 	 112.1
1374538503	 240.0 	 129.1
1374539102	 240.0 	 117.8
1374539702	 240.0 	 114.7
1374540303	 240.0 	 69.1
1374540902	 240.0 	 130.9
1374541502	 240.0 	 121.3
1374542103	 240.0 	 111.2
1374542702	 240.0 	 68.8
1374543302	 240.0 	 130.4
1374543903	 240.0 	 126.8
1374544502	 360.0 	 118.0
1374545102	 360.0 	 114.2
1374545703	 240.0 	 115.9
1374546302	 240.0 	 172.2
1374546902	 240.0 	 125.3
1374547503	 240.0 	 68.8
1374548102	 360.0 	 68.6
1374548702	 240.0 	 68.4
1374549303	 360.0 	 167.2
1374549902	 360.0 	 251.5
1374550502	 240.0 	 145.8
1374551103	 360.0 	 61.7
1374551702	 360.0 	 61.6
1374552302	 360.0 	 123.4
1374552903	 360.0 	 172.0
1374553503	 960.0 	 105.3
1374554103	 240.0 	 61.8
1374554704	 240.0 	 61.4
1374555303	 120.0 	 171.0
1374555903	 240.0 	 165.2
1374556504	 240.0 	 807.9
1374557103	 360.0 	 112.9
1374557703	 240.0 	 856.7
1374558304	 240.0 	 124.7
1374558903	 240.0 	 120.2
1374559503	 120.0 	 98.2
1374560104	 240.0 	 119.1
1374560703	 120.0 	 294.1
1374561303	 240.0 	 166.7
1374561904	 240.0 	 172.4
1374562503	 240.0 	 63.4
1374563103	 120.0 	 137.9
1374563704	 120.0 	 128.6
1374564303	 120.0 	 227.7
1374564903	 120.0 	 162.1
1374565504	 240.0 	 464.4
1374566103	 360.0 	 378.1
1374566703	 120.0 	 313.3
1374567304	 240.0 	 347.6
1374567903	 240.0 	 323.8
1374568503	 120.0 	 164.4
1374569104	 240.0 	 299.1
1374569703	 120.0 	 240.6
1374570303	 120.0 	 252.1
1374570904	 240.0 	 348.2
1374571503	 120.0 	 392.1
1374572103	 360.0 	 3128.8
1374572704	 480.0 	 2352.9
1374573303	 240.0 	 3202.8
1374573903	 120.0 	 152.3
1374574504	 240.0 	 2352.9
1374575103	 360.0 	 2352.9
1374575703	 360.0 	 2160.9
1374576304	 120.0 	 287.9
1374576903	 120.0 	 272.9
1374577503	 2280.0 	 324.7
1374578104	 240.0 	 333.0
1374578703	 360.0 	 368.9
1374579303	 360.0 	 228.8
1374579904	 240.0 	 230.2
1374580503	 120.0 	 50.7
1374581103	 240.0 	 241.3
1374581704	 360.0 	 293.3
1374582303	 360.0 	 322.8
1374582903	 240.0 	 222.5
1374583504	 240.0 	 280.8
1374584103	 2160.0 	 258.2
1374584703	 120.0 	 181.9
1374585304	 240.0 	 307.8
1374585903	 120.0 	 238.0
1374586503	 240.0 	 173.6
1374587104	 240.0 	 262.0
1374587703	 120.0 	 245.2
1374588303	 120.0 	 248.5
1374588904	 240.0 	 270.1
1374589503	 120.0 	 220.2
1374590103	 240.0 	 130.1
1374590704	 240.0 	 221.5
1374591303	 240.0 	 207.2
1374591903	 240.0 	 189.1
1374592504	 240.0 	 210.6
1374593103	 360.0 	 192.1
1374593703	 360.0 	 175.6
1374594304	 1680.0 	 239.0
1374594903	 1320.0 	 169.4
1374595503	 1080.0 	 211.7
1374596104	 1080.0 	 195.0
1374596703	 1080.0 	 65.1
1374597303	 1200.0 	 130.6
1374597904	 1200.0 	 223.4
1374598503	 1200.0 	 182.9
1374599103	 1080.0 	 293.3
1374599704	 1560.0 	 242.3
1374600303	 360.0 	 213.1
1374600903	 360.0 	 233.7
1374601504	 600.0 	 127.1
1374602103	 600.0 	 174.2
1374602703	 360.0 	 232.7
1374603304	 360.0 	 125.1
1374603903	 360.0 	 125.1
1374604503	 1680.0 	 187.1
1374605104	 480.0 	 172.4
1374605703	 360.0 	 284.0
1374606303	 360.0 	 289.3
1374606904	 720.0 	 131.2
1374607503	 720.0 	 195.6
1374608103	 600.0 	 131.0
1374608704	 600.0 	 128.5
1374609303	 720.0 	 245.8
1374609903	 840.0 	 175.9
1374610504	 600.0 	 132.8
1374611103	 360.0 	 287.7
1374611703	 360.0 	 179.1
1374612304	 360.0 	 177.4
1374612903	 360.0 	 294.1
1374613503	 240.0 	 249.1
1374614104	 360.0 	 206.5
1374614703	 240.0 	 268.7
1374615303	 480.0 	 201.3
1374615904	 360.0 	 203.3
1374616503	 360.0 	 432.2
1374617103	 360.0 	 295.3
1374617704	 360.0 	 249.1
1374618303	 360.0 	 310.5
1374618903	 360.0 	 107.4
1374619504	 240.0 	 107.4
1374620103	 240.0 	 142.3
1374620703	 240.0 	 172.1
1374621304	 240.0 	 69.5
1374621903	 360.0 	 150.4
1374622503	 240.0 	 177.6
1374623104	 240.0 	 117.1
1374623703	 240.0 	 114.4
1374624303	 360.0 	 207.8
1374624904	 240.0 	 69.7
1374625503	 360.0 	 69.8
1374626103	 480.0 	 132.2
1374626704	 360.0 	 111.1
1374627303	 360.0 	 69.7
1374627903	 240.0 	 191.4
1374628504	 360.0 	 178.2
1374629103	 360.0 	 181.0
1374629703	 240.0 	 114.0
1374630304	 240.0 	 132.2
1374630903	 240.0 	 127.4
1374631503	 360.0 	 113.4
1374632104	 360.0 	 111.7
1374632703	 480.0 	 128.6
1374633303	 240.0 	 69.5
1374633904	 360.0 	 69.2
1374634503	 240.0 	 181.3
1374635103	 240.0 	 40.2
1374635704	 360.0 	 156.1
1374636303	 480.0 	 107.7
1374636903	 240.0 	 124.0
1374637504	 240.0 	 119.3
1374638103	 360.0 	 61.7
1374638703	 360.0 	 113.0
1374639304	 240.0 	 164.8
1374639903	 240.0 	 99.1
1374640502	 360.0 	 108.7
1374641103	 360.0 	 108.5
1374641702	 240.0 	 165.2
1374642302	 240.0 	 108.1
1374642903	 480.0 	 52.1
1374643502	 360.0 	 60.8
1374644102	 360.0 	 120.9
1374644703	 120.0 	 61.2
1374645302	 240.0 	 61.1
1374645902	 240.0 	 60.9
1374646503	 120.0 	 213.4
1374647102	 120.0 	 108.6
1374647702	 120.0 	 133.7
1374648303	 120.0 	 103.8
1374648902	 120.0 	 193.5
1374649502	 120.0 	 2076.1
1374650103	 120.0 	 253.3
1374650702	 120.0 	 346.0
1374651302	 240.0 	 287.7
1374651903	 240.0 	 2160.9
1374652502	 240.0 	 328.8
1374653102	 240.0 	 339.8
1374653703	 240.0 	 402.6
1374654302	 120.0 	 346.0
1374654902	 240.0 	 339.0
1374655503	 240.0 	 366.3
1374656102	 240.0 	 2076.1
1374656702	 120.0 	 392.1
1374657303	 120.0 	 591.5
1374657902	 120.0 	 540.2
1374658502	 120.0 	 581.8
1374659103	 240.0 	 526.8
1374659702	 360.0 	 428.7
1374660302	 240.0 	 308.0
1374660903	 360.0 	 635.6
1374661502	 240.0 	 1578.9
1374662102	 240.0 	 339.4
1374662703	 120.0 	 198.3
1374663302	 240.0 	 294.9
1374663902	 120.0 	 351.8
1374664503	 120.0 	 316.0
1374665102	 1560.0 	 276.6
1374665702	 240.0 	 136.3
1374666303	 240.0 	 349.4
1374666902	 240.0 	 310.5
1374667502	 120.0 	 323.7
1374668103	 120.0 	 454.3
1374668702	 240.0 	 332.9
1374669302	 360.0 	 399.6
1374669903	 360.0 	 349.4
1374670502	 240.0 	 308.6
1374671102	 240.0 	 283.1
1374671703	 2280.0 	 171.7
1374672302	 120.0 	 264.7
1374672902	 240.0 	 241.2
1374673503	 240.0 	 1654.4
1374674102	 240.0 	 196.8
1374674702	 120.0 	 304.6
1374675303	 120.0 	 271.5
1374675902	 120.0 	 255.7
1374676502	 120.0 	 326.8
1374677103	 120.0 	 260.3
1374677702	 120.0 	 200.1
1374678302	 360.0 	 164.4
1374678903	 360.0 	 199.4
1374679502	 360.0 	 135.4
1374680102	 240.0 	 208.4
1374680703	 120.0 	 252.1
1374681302	 120.0 	 264.0
1374681902	 240.0 	 252.7
1374682503	 720.0 	 250.3
1374683102	 2040.0 	 135.9
1374683702	 360.0 	 247.9
1374684303	 360.0 	 237.0
1374684902	 360.0 	 135.0
1374685502	 360.0 	 135.4
1374686103	 480.0 	 198.6
1374686702	 360.0 	 242.8
1374687302	 480.0 	 234.2
1374687903	 480.0 	 222.9
1374688502	 480.0 	 211.7
1374689102	 480.0 	 195.1
1374689703	 480.0 	 134.0
1374690302	 360.0 	 134.7
1374690902	 480.0 	 134.9
1374691503	 240.0 	 235.8
1374692102	 600.0 	 215.2
1374692702	 720.0 	 215.1
1374693303	 600.0 	 180.7
1374693902	 720.0 	 240.1
1374694502	 720.0 	 148.9
1374695103	 720.0 	 180.4
1374695702	 600.0 	 222.9
1374696302	 600.0 	 271.8
1374696903	 480.0 	 268.3
1374697502	 360.0 	 308.6
1374698102	 600.0 	 208.4
1374698703	 600.0 	 302.5
1374699302	 480.0 	 357.9
1374699902	 360.0 	 252.7
1374700503	 240.0 	 210.5
1374701102	 480.0 	 107.3
1374701702	 240.0 	 169.9
1374702303	 360.0 	 254.5
1374702902	 240.0 	 111.4
1374703502	 240.0 	 67.7
1374704103	 480.0 	 67.5
1374704702	 360.0 	 176.7
1374705302	 360.0 	 113.6
1374705903	 240.0 	 111.4
1374706502	 240.0 	 112.1
1374707102	 240.0 	 131.5
1374707703	 240.0 	 126.2
1374708302	 240.0 	 68.0
1374708902	 240.0 	 67.8
1374709503	 240.0 	 67.8
1374710102	 480.0 	 173.8
1374710702	 240.0 	 0.0
1374711303	 240.0 	 115.0
1374711902	 480.0 	 111.7
1374712502	 360.0 	 172.7
1374713103	 240.0 	 127.6
1374713702	 360.0 	 115.5
1374714302	 360.0 	 110.4
1374714903	 240.0 	 68.0
1374715502	 240.0 	 134.5
1374716102	 240.0 	 126.6
1374716703	 360.0 	 74.9
1374717302	 360.0 	 163.6
1374717902	 240.0 	 156.2
1374718503	 240.0 	 110.8
1374719102	 360.0 	 126.6
1374719702	 360.0 	 67.3
1374720303	 360.0 	 67.3
1374720902	 360.0 	 67.6
1374721502	 240.0 	 112.1
1374722103	 360.0 	 130.1
1374722702	 360.0 	 125.1
1374723302	 240.0 	 109.7
1374723903	 360.0 	 106.9
1374724502	 360.0 	 104.4
1374725102	 360.0 	 177.8
1374725703	 360.0 	 199.8
1374726302	 480.0 	 99.7
1374726902	 120.0 	 99.9
1374727502	 240.0 	 99.5
1374728102	 240.0 	 61.1
1374728702	 480.0 	 172.1
1374729302	 240.0 	 208.8
1374729902	 360.0 	 170.5
1374730502	 240.0 	 220.7
1374731102	 120.0 	 1735.8
1374731702	 120.0 	 1825.6
1374732302	 240.0 	 1580.3
1374732902	 240.0 	 1534.5
1374733502	 120.0 	 99.6
1374734102	 120.0 	 80.3
1374734702	 240.0 	 116.7
1374735302	 120.0 	 186.5
1374735902	 240.0 	 171.0
1374736502	 240.0 	 151.0
1374737102	 240.0 	 180.4
1374737702	 120.0 	 80.9
1374738302	 240.0 	 247.4
1374738902	 120.0 	 340.5
1374739502	 240.0 	 261.4
1374740102	 120.0 	 187.1
1374740702	 360.0 	 153.4
1374741302	 240.0 	 231.2
1374741902	 240.0 	 214.3
1374742502	 240.0 	 124.0
1374743102	 240.0 	 143.1
1374743702	 120.0 	 252.7
1374744302	 240.0 	 219.6
1374744902	 120.0 	 253.3
1374745502	 120.0 	 159.4
1374746102	 120.0 	 384.8
1374746702	 120.0 	 177.3
1374747302	 120.0 	 43.6
1374747902	 360.0 	 238.4
1374748502	 360.0 	 151.0
1374749102	 120.0 	 408.8
1374749702	 120.0 	 95.3
1374750302	 120.0 	 71.6
1374750902	 240.0 	 138.4
1374751502	 360.0 	 248.5
1374752102	 240.0 	 231.2
1374752702	 240.0 	 172.7
1374753302	 240.0 	 170.2
1374753902	 240.0 	 421.4
1374754502	 240.0 	 277.1
1374755102	 240.0 	 252.1
1374755702	 240.0 	 354.8
1374756302	 120.0 	 326.8
1374756902	 120.0 	 224.3
1374757502	 120.0 	 306.0
1374758102	 240.0 	 392.3
1374758702	 240.0 	 454.4
1374759302	 360.0 	 329.9
1374759902	 120.0 	 172.1
1374760502	 240.0 	 66.2
1374761102	 240.0 	 494.8
1374761702	 120.0 	 215.1
1374762302	 120.0 	 10.1
1374762902	 240.0 	 182.6
1374763502	 240.0 	 126.3
1374764102	 240.0 	 276.3
1374764702	 1080.0 	 366.4
1374765302	 1200.0 	 309.6
1374765902	 1200.0 	 290.8
1374766503	 1200.0 	 109.9
1374767103	 1200.0 	 67.8
1374767703	 360.0 	 222.4
1374768303	 480.0 	 122.3
1374768903	 480.0 	 60.9
1374769503	 480.0 	 107.2
1374770103	 360.0 	 168.1
1374770703	 360.0 	 168.6
1374771303	 360.0 	 108.0
1374771903	 360.0 	 105.1
1374772503	 240.0 	 125.0
1374773103	 1560.0 	 98.1
1374773703	 600.0 	 234.7
1374774303	 360.0 	 196.4
1374774903	 360.0 	 336.1
1374775503	 360.0 	 135.4
1374776103	 360.0 	 133.3
1374776703	 360.0 	 184.5
1374777303	 360.0 	 292.4
1374777903	 480.0 	 232.2
1374778503	 360.0 	 129.6
1374779103	 480.0 	 128.9
1374779703	 480.0 	 194.3
1374780303	 720.0 	 189.7
1374780903	 600.0 	 177.3
1374781503	 600.0 	 204.0
1374782103	 600.0 	 204.4
1374782703	 600.0 	 313.6
1374783303	 480.0 	 251.7
1374783903	 360.0 	 196.8
1374784503	 480.0 	 248.5
1374785103	 360.0 	 267.3
1374785703	 360.0 	 164.9
1374786303	 360.0 	 68.2
1374786903	 360.0 	 68.5
1374787503	 360.0 	 191.8
1374788103	 480.0 	 173.6
1374788703	 240.0 	 130.3
1374789303	 240.0 	 115.8
1374789903	 240.0 	 111.8
1374790503	 360.0 	 131.4
1374791103	 360.0 	 126.0
1374791703	 240.0 	 114.5
1374792303	 360.0 	 103.7
1374792903	 240.0 	 67.9
1374793503	 360.0 	 130.2
1374794103	 360.0 	 125.8
1374794703	 480.0 	 117.8
1374795303	 480.0 	 159.4
1374795903	 360.0 	 113.0
1374796503	 240.0 	 169.7
1374797103	 360.0 	 126.4
1374797703	 360.0 	 68.3
1374798303	 360.0 	 68.5
1374798903	 240.0 	 113.8
1374799503	 480.0 	 170.8
1374800103	 360.0 	 125.0
1374800703	 360.0 	 68.3
1374801303	 360.0 	 117.0
1374801903	 480.0 	 113.5
1374802503	 480.0 	 220.6
1374803103	 480.0 	 169.9
1374803703	 360.0 	 68.4
1374804303	 480.0 	 68.3
1374804903	 240.0 	 68.1
1374805503	 360.0 	 68.5
1374806103	 360.0 	 222.9
1374806703	 480.0 	 168.4
1374807303	 360.0 	 116.6
1374807903	 360.0 	 113.1
1374808503	 240.0 	 111.6
1374809103	 240.0 	 130.1
1374809703	 240.0 	 120.6
1374810303	 360.0 	 106.7
1374810903	 240.0 	 99.3
1374811503	 240.0 	 98.4
1374812103	 240.0 	 99.8
1374812703	 360.0 	 161.7
1374813302	 240.0 	 250.9
1374813902	 360.0 	 187.5
1374814502	 240.0 	 105.7
1374815102	 480.0 	 62.5
1374815702	 480.0 	 112.7
1374816302	 360.0 	 1512.6
1374816902	 240.0 	 166.5
1374817502	 360.0 	 103.9
1374818102	 480.0 	 61.4
1374818702	 360.0 	 98.3
1374819302	 240.0 	 125.2
1374819902	 240.0 	 221.9
1374820502	 120.0 	 151.9
1374821102	 240.0 	 153.9
1374821702	 120.0 	 131.8
1374822302	 120.0 	 214.4
1374822902	 360.0 	 187.7
1374823502	 240.0 	 282.3
1374824102	 240.0 	 136.8
1374824702	 120.0 	 295.7
1374825302	 240.0 	 186.1
1374825902	 120.0 	 234.7
1374826502	 240.0 	 125.3
1374827102	 120.0 	 113.4
1374827702	 240.0 	 159.7
1374828302	 120.0 	 148.9
1374828902	 240.0 	 178.3
1374829502	 120.0 	 135.7
1374830102	 360.0 	 241.2
1374830702	 360.0 	 158.5
1374831302	 360.0 	 454.4
1374831902	 1200.0 	 428.6
1374832502	 1080.0 	 344.8
1374833102	 2160.0 	 149.3
1374833702	 1080.0 	 145.4
1374834302	 1080.0 	 357.6
1374834902	 1080.0 	 233.7
1374835502	 1080.0 	 137.0
1374836102	 960.0 	 142.9
1374836702	 1200.0 	 150.9
1374837302	 960.0 	 158.0
1374837902	 2640.0 	 278.6
1374838502	 2640.0 	 200.5
1374839102	 1320.0 	 150.0
1374839702	 1440.0 	 155.0
1374840302	 1200.0 	 219.9
1374840902	 1080.0 	 323.7
1374841502	 1200.0 	 286.9
1374842102	 1080.0 	 150.8
1374842702	 1080.0 	 293.3
1374843302	 960.0 	 294.9
1374843902	 1080.0 	 292.5
1374844502	 1080.0 	 229.2
1374845102	 1080.0 	 214.7
1374845702	 1080.0 	 190.5
1374846302	 1080.0 	 275.0
1374846902	 1080.0 	 256.4
1374847502	 960.0 	 354.1
1374848102	 1200.0 	 33.0
1374848702	 1200.0 	 141.0
1374849302	 1200.0 	 141.7
1374849902	 1320.0 	 208.4
1374850502	 1080.0 	 246.8
1374851102	 1080.0 	 242.8
1374851702	 1320.0 	 140.8
1374852302	 1200.0 	 189.1
1374852902	 1080.0 	 268.0
1374853502	 1320.0 	 464.3
1374854101	 1200.0 	 529.3
1374854701	 1320.0 	 484.4
1374855302	 1320.0 	 333.0
1374855902	 1080.0 	 395.0
1374856503	 1080.0 	 557.3
1374857103	 1200.0 	 784.3
1374857703	 1320.0 	 2352.9
1374858301	 1200.0 	 3781.5
1374858902	 1080.0 	 1888.8
1374859501	 1080.0 	 1997.8
1374860102	 1080.0 	 1825.6
1374860703	 1320.0 	 1794.6
1374861302	 1200.0 	 1794.6
1374861902	 1080.0 	 1794.6
1374862503	 1200.0 	 791.2
1374863101	 1080.0 	 324.8
1374863702	 1320.0 	 225.3
1374864302	 1200.0 	 130.7
1374864902	 1080.0 	 208.8
1374865441	 1080.0 	 224.8
1374866041	 960.0 	 194.6
1374866641	 1200.0 	 313.2
1374867241	 480.0 	 1890.8
1374867841	 360.0 	 1825.6
1374868441	 600.0 	 1792.8
1374869041	 480.0 	 1857.6
1374869641	 480.0 	 1794.6
1374870241	 600.0 	 1752.7
1374870841	 600.0 	 1764.7
1374871441	 360.0 	 1764.7
1374872041	 360.0 	 532.7
1374872641	 120.0 	 239.0
1374873241	 240.0 	 246.2
1374873841	 360.0 	 169.7
1374874441	 240.0 	 177.9
1374875041	 360.0 	 122.1
1374875641	 240.0 	 61.2
1374876241	 240.0 	 108.3
1374876841	 360.0 	 61.6
1374877441	 360.0 	 124.6
1374878041	 360.0 	 121.7
1374878641	 360.0 	 109.3
1374879241	 360.0 	 156.7
1374879841	 240.0 	 109.8
1374880441	 240.0 	 123.5
1374881041	 360.0 	 120.5
1374881641	 360.0 	 60.6
1374882241	 360.0 	 60.8
1374882841	 240.0 	 124.3
1374883441	 240.0 	 187.1
1374884041	 240.0 	 168.1
1374884641	 360.0 	 108.1
1374885241	 240.0 	 93.3
1374885841	 240.0 	 60.7
1374886441	 360.0 	 110.5
1374887041	 360.0 	 166.7
1374887641	 360.0 	 119.2
1374888241	 360.0 	 61.4
1374888841	 360.0 	 61.3
1374889441	 360.0 	 108.7
1374890041	 360.0 	 118.2
1374890641	 240.0 	 167.9
1374891241	 360.0 	 160.9
1374891841	 240.0 	 61.3
1374892441	 360.0 	 0.0
1374893041	 360.0 	 61.4
1374893641	 240.0 	 123.5
1374894241	 360.0 	 119.8
1374894841	 360.0 	 153.9
1374895441	 480.0 	 108.7
1374898981	 360.0 	 54.4
1374899703	 240.0 	 54.1
1374900721	 240.0 	 165.0
1374901321	 480.0 	 157.5
1374901921	 360.0 	 99.5
1374902521	 240.0 	 95.8
1374903122	 480.0 	 53.3
1374903722	 360.0 	 54.1
1374904322	 360.0 	 117.4
1374904922	 240.0 	 112.1
1374905522	 240.0 	 138.1
1374906123	 240.0 	 240.1
1374906722	 840.0 	 235.3
1374907322	 240.0 	 215.2
1374907922	 360.0 	 270.8
1374908522	 360.0 	 141.4
1374908822	 360.0 	 259.5
1374909422	 360.0 	 161.4
1374910022	 360.0 	 123.2
1374910622	 240.0 	 1580.3
1374911222	 1560.0 	 257.6
1374911822	 360.0 	 300.0
1374912422	 960.0 	 269.7
1374913021	 960.0 	 343.7
1374913621	 960.0 	 437.4
1374914221	 1080.0 	 318.9
1374914821	 1080.0 	 216.1
1374915421	 1080.0 	 2117.6
1374916023	 1200.0 	 1792.8
1374916621	 840.0 	 1890.8
1374917222	 1200.0 	 2036.2
1374917822	 1080.0 	 1925.1
1374918422	 1080.0 	 1890.8
1374919022	 960.0 	 1890.8
1374919622	 1200.0 	 500.6
1374920221	 960.0 	 247.4
1374920821	 960.0 	 319.8
1374921421	 1200.0 	 329.9
1374922022	 1080.0 	 225.3
1374922622	 1200.0 	 286.9
1374923222	 1080.0 	 235.8
1374923822	 960.0 	 168.1
1374924422	 1080.0 	 165.2
1374925022	 1200.0 	 211.7
1374925622	 1080.0 	 260.8
1374926222	 960.0 	 213.9
1374926822	 960.0 	 211.9
1374927422	 1080.0 	 195.3
1374928022	 1320.0 	 2205.9
1374928622	 1680.0 	 2205.9
1374929222	 1560.0 	 2252.8
1374929822	 1200.0 	 29.6
1374930422	 1320.0 	 234.2
1374931022	 1320.0 	 360.1
1374931622	 1440.0 	 1890.8
1374932221	 1200.0 	 1794.6
1374932822	 1200.0 	 1960.8
1374933421	 1320.0 	 1857.6
1374934021	 1320.0 	 1764.7
1374934621	 1200.0 	 1960.8
1374935222	 1200.0 	 1857.6
1374935823	 1200.0 	 551.5
1374936422	 1320.0 	 246.3
1374937022	 1200.0 	 174.7
1374937621	 1200.0 	 268.9
1374938222	 1200.0 	 206.8
1374938822	 1200.0 	 202.0
1374939421	 1200.0 	 1825.6
1374940021	 3360.0 	 1735.8
1374940621	 1200.0 	 1706.2
1374941221	 1200.0 	 372.4
1374941821	 1320.0 	 276.5
1374942421	 1320.0 	 1794.6
1374943021	 1200.0 	 1707.8
1374943621	 1200.0 	 1734.1
1374944221	 1200.0 	 1707.8
1374944821	 1200.0 	 1629.0
1374945421	 1320.0 	 1680.7
1374946021	 3360.0 	 356.4
1374946621	 1320.0 	 303.3
1374947221	 1320.0 	 264.9
1374947821	 1320.0 	 211.3
1374948421	 1320.0 	 115.1
1374949021	 1320.0 	 229.7
1374949621	 1200.0 	 223.4
1374950221	 1200.0 	 114.8
1374950821	 1200.0 	 161.1
1374951421	 1200.0 	 156.4
1374952021	 1200.0 	 176.5
1374952621	 1080.0 	 183.2
1374953221	 960.0 	 181.9
1374953821	 1080.0 	 218.8
1374954421	 480.0 	 169.4
1374955021	 600.0 	 167.5
1374955621	 360.0 	 229.7
1374956221	 360.0 	 179.7
1374956821	 600.0 	 122.3
1374957421	 240.0 	 122.5
